drug_Smiles,drug_ATC,drug_Name
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C.[Na], D06AX15,Rifamycin sodium
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C.[Na], J04AB03,Rifamycin sodium
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C.[Na], S01AA16,Rifamycin sodium
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C.[Na], S02AA12,Rifamycin sodium
C1CC1C(C2CC2)NC3=NCCO3,C02AC06,Rilmenidine
CC(C12CC3CC(C1)CC(C3)C2)N,J05AC02,Rimantadine
CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,N02CC04,Rizatriptan
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,N04BC04,Ropinirole
CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,N01BB09,Ropivacaine
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,A10BG02,Rosiglitazone
CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,C10AA07,Rosuvastatin
C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO,A02BA06,Roxatidine
CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2,A02BA06,Roxatidine acetate
CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F.Cl,J01MA10,Rufloxacin hydrochloride
CC1=CC(=CN=C1)CN2CCC(=C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl)CC2.C(=CC(=O)O)C(=O)O,R06AX28,Rupatadine fumarate
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,C05CA01,Rutoside
[H+].[H+].[H+].[H+].[H+].C(CN(CP(=O)([O-])[O-])CP(=O)([O-])[O-])N(CP(=O)([O-])[O-])CP(=O)([O-])[O-].[Sm+3],V10BX02,Samarium Sm 153 lexidronam
CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC3=CC=C(C=C3)O)N,H01AC04,Sermorelin
CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC3=CC=C(C=C3)O)N, V04CD03,Sermorelin
C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],D01AC14,Sertaconazole nitrate
C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-], G01AF19,Sertaconazole nitrate
C=CCN.C1C(O1)CCl,V03AE02,Sevelamer
CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,A08AA10,Sibutramine
CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,G04BE03,Sildenafil
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,A10BH01,Sitagliptin
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2.[Na],C02KX03,Sitaxentan sodium
O.O.[O-]S(=O)(=O)[S-].[O-]S(=O)(=O)[S-].[Na+].[Na+].[Na+].[Au+],M01CB02,Sodium aurothiosulfate
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,L01EX02,Sorafenib
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,C07AA07,Sotalol
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3(CC2C(=O)O)SCCS3,C09AA11,Spirapril
CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C,J01CG01,Sulbactam
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)O)C,J01CA16,Sulbenicillin
C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,D01AC09,Sulconazole
COC1=NC(=NC(=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N)OC.[Na+],J01ED01,Sulfadimethoxine sodium
CC1=CC(=NC(=N1)[N-]S(=O)(=O)C2=CC=C(C=C2)N)C.[Na+],J01EB03,Sulfadimidine sodium
COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N.[Na],J01ED05,Sulfamethoxypyridazine sodium salt
C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)O)S(=O)(=O)O)O,V04CE02,Sulphobromophthalein
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC,N05AL02,Sultopride
CC(C)C(CCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O,D05AX04,Tacalcitol
C1CCC2=NC3=CC=CC=C3C(=C2C1)N,N06DA01,Tacrine
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C,J01CA15,Talampicillin
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,L02BA01,Tamoxifen
COC1=C(C2=C(C=CC(O2)C3CC3)C(=C1)CC4=CN=C(N=C4N)N)OC.CS(=O)(=O)O,J01EA03,Iclaprim mesylate
CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3,C09AA14,Temocapril
CC1(C(N2C(S1)C(C2=O)(NC(=O)C(C3=CSC=C3)C(=O)[O-])OC)C(=O)[O-])C.[Na+].[Na+],J01CA17,Temocillin disodium salt
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,G04CA03,Terazosin
CC(=O)O.C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N,H01BA04,Terlipressin acetate
CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O.Cl,C07AA16,Tertatolol hydrochloride
CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,G03BA03,Testosterone decanoate
CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35C,G03BA03,Testosterone phenylpropionate
CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,N07XX06,Tetrabenazine
C1CC(C2=CC=CC=C2C1)C3=NCCN3,R01AA06,Tetryzoline
C1CC(C2=CC=CC=C2C1)C3=NCCN3, R01AB03,Tetryzoline
C1CC(C2=CC=CC=C2C1)C3=NCCN3, S01GA02,Tetryzoline
CC(=O)OC1=CCC2C3CC4=C5C2(C1OC5=C(C=C4)OC)CCN3C.Cl,R05DA10,Thebacon hydrochloride
CSCC(C=O)NC(=O)C(C(=O)OCC(C(C1=CC=C(C=C1)S(=O)(=O)C)O)NC(=O)C(Cl)Cl)N,J01BA02,Thiamphenicol glycinate acetylcysteinate
CS(=O)(=O)C1=CC=C(C=C1)C(C(COC(=O)CN)NC(=O)C(Cl)Cl)O.Cl,J01BA02,Thiamphenicol aminoacetate hydrochloride
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,N05AB08,Thioproperazine
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,D04AA01,Thonzylamine
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2, R01AC06,Thonzylamine
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2, R06AC06,Thonzylamine
CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,N03AG06,Tiagabine
CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)[O-].[Na+],N06AX14,Tianeptine sodium
CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,N05AL03,Tiapride
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,J01CA13,Ticarcillin
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,B01AC05,Ticlopidine
CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,N02AX01,Tilidine
C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,M05BA05,Tiludronic acid
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,C07AA06,Timolol
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O, S01ED01,Timolol
C1=NC2=C(N1)C(=S)N=C(N2)N,L01BB03,Tioguanine
CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1,R05DB24,Tipepidine
CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,J05AE09,Tipranavir
CC1CC2C3CCC4=CC(=O)C=CC4(C3=CCC2(C1C(=O)CN5CCN(CC5)C6=NC(=NC(=C6)N7CCCC7)N8CCCC8)C)C,N07XX01,Tirilazad
CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,B01AC17,Tirofiban
CCCN(CCC)C(=O)C(CC1=CC=C(C=C1)OCCN(CC)CC)NC(=O)C2=CC=CC=C2.Cl,A03AC05,Tiropramide hydrochloride
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CS)O)C)O,A07EA05,Tixocortol
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CS)O)C)O, R01AD07,Tixocortol
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,M03BX02,Tizanidine
CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)O)C,A11HA03,Tocopherol succinate
CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,M02AX06,Tolperisone
CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2, M03BX04,Tolperisone
CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,L01CE01,Topotecan
CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C.[Na],C03CA04,Torasemide sodium
CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3,L02BA02,Toremifene
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,N02AX02,Tramadol
C1CCC2=C(C1)C=CC=C2NC3=NCCN3,R01AA09,Tramazoline
C1C(C1N)C2=CC=CC=C2,N06AF04,Tranylcypromine
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,N06AX05,Trazodone
CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)[O-])O)O.[Na+],B01AC21,Treprostinil monosodium salt
COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O,R03AC09,Tretoquinol
COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CCN2)O)O, R03CC09,Tretoquinol
C(C(Cl)(Cl)Cl)OP(=O)(O)O,N05CM07,Triclofos
C1C[NH+](CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F.[Cl-],N05AD02,Trifluperidol hydrochloride
C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,N04AA01,Trihexyphenidyl
CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C,A03AA05,Trimebutine
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,C01EB15,Trimetazidine
CC(C(=O)O)O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,J01EA01,Trimethoprim lactate
CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,D04AA04,Tripelennamine
CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2, R06AC04,Tripelennamine
CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3,R06AX07,Triprolidine
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8.CC(=O)O,L02AE04,Triptorelin acetate
CN(C)CCOCC(=O)NC12CC3CC(C1)CC(C3)C2.Cl,D06BB02,Tromantadine hydrochloride
CN(C)CCOCC(=O)NC12CC3CC(C1)CC(C3)C2.Cl, J05AC03,Tromantadine hydrochloride
CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2.Cl,N04AA12,Tropatepine hydrochloride
C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,J01MA13,Trovafloxacin
C[NH+]1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC.[Cl-].[Cl-],M03AA02,Tubocurarine chloride
CC1=CC(=C(C=C1)C(C)C)OCC2=NCCN2.Cl,R01AA13,Tymazoline hydrochloride
C1=C(C=C(C(=C1Br)O)Br)CC(C(=O)O)N,H03BX02,"3,5-Dibromo-L-tyrosine"
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C)F,D07AC21,Ulobetasol
CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O,S01EE02,Unoprostone
CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC.Cl,C02CA06,Urapidil hydrochloride
COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg].O.[Na+],C03BC01,Mersalyl
CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,J05AB11,Valaciclovir
CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Ca+2],N03AG01,Calcium valproate
CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,G04BE09,Vardenafil
C1C2CNCC1C3=CC4=NC=CN=C4C=C23,N07BA03,Varenicline
C1C2CNCC1C3=CC4=NC=CN=C4C=C23, S01XA28,Varenicline
CCOC1=CC=CC=C1OCC2CNCCO2,N06AX09,Viloxazine
CCC(C)N(CC(C1=CC=CN1CC2=CC=CC=C2Cl)OC(=O)C3=CC=C(C=C3)O)C(C)CC,N02BG05,Viminol 4-hydroxybenzoate
CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2,C04AX17,Vinburnine
CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O.Cl,C04AX07,Vincamine hydrochloride
CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,L01CA04,Vinorelbine
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,R01AA07,Xylometazoline
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C, R01AB06,Xylometazoline
CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C, S01GA03,Xylometazoline
C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,N05AE04,Ziprasidone
CC(CSC(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)O)SC3=CC=CC=C3,C09AA15,Zofenopril
C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,M05BA08,Zoledronic acid
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,N05CF02,Zolpidem
CC(=O)OCCN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,N05AF05,Zuclopenthixol acetate
CCCCCCCCCC(=O)OCCN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,N05AF05,Zuclopenthixol decanoate
C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl.Cl,N05AF05,Zuclopenthixol dihydrochloride
CCC(C)C(=O)OC1C(C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C,C04AX24,Visnadine
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)C(=O)O,D04AA10,Promethazine hibenzate
CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)C(=O)O, R06AD02,Promethazine hibenzate
CC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N,L01DB10,Amrubicin
C1CCN(CC(C1)N)C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4CC4)F.Cl,S01AE08,Besifloxacin hydrochloride
CCON=C(C1=NSC(=N1)NP(=O)(O)O)C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)[O-].CC(=O)O.O,J01DI02,Ceftaroline fosamil
CC1=C(OC(=O)O1)COC(=O)N2CCC(C2)N3CCC(=CC4=C(N5C(C(C5=O)NC(=O)C(=NO)C6=NSC(=N6)N)SC4)C(=O)[O-])C3=O.[Na+],J01DI01,Ceftobiprole medocaril sodium
CC(C)(C(=O)[O-])OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl.C[N+](C)(C)CCO,C10AB11,Choline fenofibrate
CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,C08CA16,Clevidipine
C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Cu+2],D01AE04,Copper undecylenate
CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)NC(=O)N)NC(=O)C(CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CO)NC(=O)C(CC5=CN=CC=C5)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C(CC7=CC8=CC=CC=C8C=C7)NC(=O)C,L02BX02,Degarelix
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,A02BC06,Dexlansoprazole
CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O.CS(=O)(=O)O,L01XX41,Eribulin mesylate
CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(=CC(=O)O)C(=O)O,G04BD11,Fesoterodine fumarate
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,L01EA03,Nilotinib
CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,L01XX40,Omacetaxine mepesuccinate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O,C01CA06,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, C05AX06,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, R01AA04,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, R01AB01,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, R01BA03,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, S01FB01,Phenylephrine bitartrate
CNCC(C1=CC(=CC=C1)O)O.C(C(C(=O)O)O)(C(=O)O)O, S01GA05,Phenylephrine bitartrate
C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,L03AX16,Plerixafor
C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,A10BH03,Saxagliptin
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+],A06AD17,"Sodium phosphate, tribasic"
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+], A06AG01,"Sodium phosphate, tribasic"
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+], B05XA09,"Sodium phosphate, tribasic"
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+], V03AG01,"Sodium phosphate, tribasic"
CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F,B01AC24,Ticagrelor
CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,L01CA05,Vinflunine ditartrate
CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,L04AD03,Voclosporin
CC(C)(C)S(=O)(=O)CC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(C(C4CC4)O)O,C09XA01,Remikiren
COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl,A06AX05,Prucalopride
C(S(=O)(=O)[O-])I.[Na+],V08AA09,Methiodal sodium
C1C(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O,N03AF04,Eslicarbazepine
CC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,N05AB05,Thiopropazate
CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,R03AC18,Indacaterol
CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC.C(=CC(=O)O)C(=O)O,R03AC18,Indacaterol maleate
CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[K+],A02BC05,Esomeprazole potassium
CC#CCN1C2=C(N=C1N3CCCC(C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C,A10BH05,Linagliptin
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,G03AD02,Ulipristal
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O, G03XB02,Ulipristal
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OCCCCO[N+](=O)[O-],M01AE18,Naproxcinod
CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,N03AX21,Ezogabine
CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O,R06AX29,Bilastine
CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O, S01GX13,Bilastine
C1=CC(=C2C(=C1NCCN)C(=O)C3=C(C2=O)C=NC=C3)NCCN.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,L01DB11,Pixantrone dimaleate
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C,G03AD02,Ulipristal acetate
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C, G03XB02,Ulipristal acetate
