CanSmiles,ATC_L1,Drug_Name
C1=CC(=CC=C1CN)C(=O)O,B02AA03,Aminomethylbenzoic acid
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,J01CA01,Ampicillin benzathine
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2, S01AA19,Ampicillin benzathine
C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],A11GA01,Ascorbic acid calcium salt
C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2], A11GB01,Ascorbic acid calcium salt
C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2], G01AD03,Ascorbic acid calcium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Ca+2],A01AD05,Aspirin calcium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Ca+2], B01AC06,Aspirin calcium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Ca+2], N02BA01,Aspirin calcium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].C(CC[NH3+])CC(C(=O)O)N,A01AD05,Aspirin DL-lysine
CC(=O)OC1=CC=CC=C1C(=O)[O-].C(CC[NH3+])CC(C(=O)O)N, B01AC06,Aspirin DL-lysine
CC(=O)OC1=CC=CC=C1C(=O)[O-].C(CC[NH3+])CC(C(=O)O)N, N02BA01,Aspirin DL-lysine
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Mg+2],A01AD05,Aspirin magnesium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Mg+2], B01AC06,Aspirin magnesium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Mg+2], N02BA01,Aspirin magnesium salt
CC(=O)OC1=CC=CC=C1C(=O)[O-].[Na+],A01AD05,Aspirin sodium
CC(=O)OC1=CC=CC=C1C(=O)[O-].[Na+], B01AC06,Aspirin sodium
CC(=O)OC1=CC=CC=C1C(=O)[O-].[Na+], N02BA01,Aspirin sodium
C1C2C(C(S1)CCCCC(=O)[O-])NC(=O)N2.[Na+],A11HA05,Biotin sodium salt
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+].[Bi+3],A02BX05,Bismuth subcitrate
CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3.Cl,N04BX03,Budipine hydrochloride
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,C07AA19,Bupranolol
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,N06AX12,Bupropion
CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.OS(=O)(=O)O.OS(=O)(=O)[O-],A16AA02,Ademetionine tosilate disulfate
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,N05BE01,Buspirone
CCC(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,R05DB13,Butamirate
CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,D01AE23,Butenafine
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,G01AF15,Butoconazole
CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,N06AA15,Butriptyline
CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,D11AX26,Caffeine citrate
CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O, N06BC01,Caffeine citrate
CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,B02AB04,Camostat
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,J01CA03,Carbenicillin
CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,A02BX01,Carbenoxolone
CCOC(=O)N1C=CN(C1=S)C,H03BB01,Carbimazole
CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,R06AA08,Carbinoxamine
C(C(C(=O)O)N)SCC(=O)[O-].[Na+],R05CB03,Carbocisteine sodium salt
CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C,C01DX05,Carbocromen
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C,J01CA05,Carindacillin
CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O,C07AA15,Carteolol
CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O, S01ED05,Carteolol
CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O,J02AX04,Caspofungin
CC(C(C1=CC=CC=C1)O)N,A08AA07,Cathine
CC(C(C1=CC=CC=C1)O)N.Cl,A08AA07,Cathine hydrochloride
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O,J01DB10,Cefacetrile
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,J01DB03,Cefalotin
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,J01DB08,Cefapirin
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O.CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2,J01DB08,Cephapirin benzathine
CCC=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,J01DD17,Cefcapene
CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,J01DD16,Cefditoren
C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O.O.O.O,J01DD08,Cefixime
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,J01DD05,Cefmenoxime
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O, S01AA31,Cefmenoxime
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O, S02AA18,Cefmenoxime
CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O)CC(=O)O,J01DD09,Cefodizime
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O,J01DC06,Cefonicid
CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,J01DD12,Cefoperazone
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,J01DD01,Cefotaxime
CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O,J01DC07,Cefotiam
CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-],J01DE02,Cefpirome
COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,J01DD13,Cefpodoxime
CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O,J01DC10,Cefprozil
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N,J01DD03,Cefsulodin
CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],J01DD02,Ceftazidime
C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4,J01DB12,Ceftezole
CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,J01DD07,Ceftizoxime
CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,J01DD04,Ceftriaxone
CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C,C07AB08,Celiprolol
CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O,C10AA06,Cerivastatin
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,R06AE07,Cetirizine
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl, S01GX12,Cetirizine
CCCCCCCCCCCCCCCC[N+](C)(C)C,D08AJ02,Cetrimonium
CCCCCCCCCCCCCCCC[N+](C)(C)C, R02AA17,Cetrimonium
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CCCNC(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C,H01CC02,Cetrorelix
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,B05CA01,Cetylpyridinium
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1, D08AJ03,Cetylpyridinium
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1, D09AA07,Cetylpyridinium
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1, R02AA06,Cetylpyridinium
CC1OC2(CN3CCC2CC3)CS1,N07AX03,Cevimeline
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,A01AB03,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, B05CA02,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, D08AC02,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, D09AA12,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, R02AA05,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S01AX09,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S02AA09,Chlorhexidine
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S03AA04,Chlorhexidine
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,A01AB03,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, B05CA02,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, D08AC02,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, D09AA12,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, R02AA05,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S01AX09,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S02AA09,Chlorhexidine acetate
CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl, S03AA04,Chlorhexidine acetate
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)O,G03DB06,Chlormadinone
CN(CCCl)CCCl,L01AA05,Chlormethine
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],D08AJ02,Cetrimonium chloride
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-], R02AA17,Cetrimonium chloride
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,D06AX02,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, D10AF03,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, G01AA05,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, J01BA01,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, S01AA01,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, S02AA01,Chloramphenicol stearate
CCCCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl, S03AA08,Chloramphenicol stearate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],D06AX02,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], D10AF03,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], G01AA05,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], J01BA01,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], S01AA01,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], S02AA01,Chloramphenicol succinate
C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-], S03AA08,Chloramphenicol succinate
CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl.Cl,D01AC04,Chlormidazole hydrochloride
CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl,N01BA04,Chloroprocaine
CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl, S01HA08,Chloroprocaine
CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2.Cl,D04AA09,Chloropyramine hydrochloride
CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2.Cl, R06AC03,Chloropyramine hydrochloride
CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OS(=O)(=O)O,P01BA01,Chloroquine sulfate
CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C.Cl,D04AA34,Chlorphenoxamine hydrochloride
CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C.Cl, R06AA06,Chlorphenoxamine hydrochloride
CCN(CC)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,N05AA07,Chlorproethazine hydrochloride
CC(=O)O.CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,N05AF03,Chlorprothixene acetate
CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,N05AF03,Chlorprothixene citrate
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,A01AB21,Chlortetracycline
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O, D06AA02,Chlortetracycline
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O, J01AA03,Chlortetracycline
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O, S01AA02,Chlortetracycline
CC1=NC=C2C(OCC2=C1O)C3=CC=C(C=C3)Cl.Cl,C03BX03,Cicletanine hydrochloride
CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O,C09AA08,Cilazapril
CC(C(=O)O)O.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,J01MA02,Ciprofloxacin lactate
CC(C(=O)O)O.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O, S01AE03,Ciprofloxacin lactate
CC(C(=O)O)O.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O, S02AA15,Ciprofloxacin lactate
CC(C(=O)O)O.C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O, S03AA07,Ciprofloxacin lactate
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,N06AB04,Citalopram
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.Cl,N06AB04,Citalopram hydrochloride
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O.C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O,J01FA09,Clarithromycin lactobionate
CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,R03AC14,Clenbuterol
CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O, R03CC13,Clenbuterol
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C,D07AD01,Clobetasol
CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O,R05DB03,Clobutinol
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(=O)CC2(C1(C(=O)CCl)O)C)F)C,D07AB01,Clobetasone
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(=O)CC2(C1(C(=O)CCl)O)C)F)C, S01BA09,Clobetasone
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)Cl)C)F,D07AB21,Clocortolone
C(P(=O)(O)[O-])(P(=O)(O)[O-])(Cl)Cl.[Na+].[Na+],M05BA02,Clodronic acid disodium salt
CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,R05DB10,Clofedanol
CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.CC(C)(C(=O)[O-])OC1=CC=C(C=C1)Cl.[Mg+2],C10AB01,Magnesium clofibrate
CC1=C(SC=N1)CCCl.C(CS(=O)(=O)O)S(=O)(=O)O,N05CM02,Clomethiazole edisilate
CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,G03GB02,Clomifene
CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,N06AA04,Clomipramine
COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,B01AC04,Clopidogrel
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,J01CF02,Cloxacillin
C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4.Cl.Cl,N07CA02,Cinnarizine dihydrochloride
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC(=C(C=C3)Cl)Cl)OC)C(=O)O)C.[K],J01CE07,Clometocillin potassium
CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C.Cl,B01AC02,Cloricromen hydrohloride
C[NH+]1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O.[Cl-],R05DA04,Codeine hydrochloride
CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,C03XA02,Conivaptan
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,H02AB10,Cortisone
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C, S01BA03,Cortisone
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,A07EB01,Cromoglicic acid
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O, D11AH03,Cromoglicic acid
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O, R01AC01,Cromoglicic acid
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O, R03BC01,Cromoglicic acid
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O, S01GX01,Cromoglicic acid
CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C.C(C(C(=O)O)O)(C(=O)O)O,N05AA06,Cyamemazine tartrate
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2.CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2.[Ca],N05CA10,Cyclobarbital calcium
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,M03BX08,Cyclobenzaprine
CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,S01FA04,Cyclopentolate
C1CNP(=O)(OC1)N(CCCl)CCCl,L01AA01,Cyclophosphamide
CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C,P03BA01,Cyfluthrin
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,P03BA02,Cypermethrin
CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,R06AX02,Cyproheptadine
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O,G03HA01,Cyproterone
CN(C)N=NC1=C(NC=N1)C(=O)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,L01AX04,Dacarbazine citrate
CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4,S01EX02,Dapiprazole
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,L01DB02,Daunorubicin
CN(C)CCO,N06BX04,Deanol
CC(=O)NC(CCC(=O)O)C(=O)O.CN(C)CCO,N06BX04,Deanol aceglumate
CC(=O)NC1=CC=C(C=C1)C(=O)O.CN(C)CCO,N06BX04,Deanol acetamidobenzoate
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.Cl,V03AC01,Deferoxamine hydrochloride
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2,C09AA12,Delapril
CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,J05AG02,Delavirdine
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,P03BA03,Deltamethrin
CN1C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,R06AX16,Deptropine citrate
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,N06AA01,Desipramine
CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C,H02AA03,Desoxycortone
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,N06AX23,Desvenlafaxine
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,A01AC02,Dexamethasone 21-acetate
