drug_Smiles,drug_ATC,drug_Name
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,D08AC02,Chlorhexidine
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,M05BB02,Risedronic acid
CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@@H]2C=C[C@@H]4O)=C35,N02AA51,Morphine
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,A07AA13,Rifamycin
OC(=O)\C=C\C(O)=O,D05AX01,Fumaric acid
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,C07FX03,Metoprolol
CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,R03AC03,Terbutaline
OC(=O)CCCCCCCCC=C,D01AE54,Undecylenic acid
NC(=O)C1=CC=CC=C1O,N02BA75,Salicylamide
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB09,Estradiol
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,A08AA56,Ephedrine
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,V04CC01,Sorbitol
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03EA01,Estradiol
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@]3(C[C@H](O)[C@H]21)C=O,H02AA01,Aldosterone
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03EA02,Estradiol
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2,S01XA26,Riboflavin
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,C01BA04,Sparteine
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S01AX09,Chlorhexidine
C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,A02BD10,Levofloxacin
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,P01BE01,Artemisinin
CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,D01AC08,Ketoconazole
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,D07CA02,Methylprednisolone
CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1,N03AX24,Cannabidiol
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,C07FX05,Metoprolol
COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,G04BE52,Papaverine
COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(O)=O,M01AE02,Naproxen
ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,L01XX38,Vorinostat
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,A11CC04,Calcitriol
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,D01AA01,Nystatin
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,G01AA07,Oxytetracycline
CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,R06AX26,Fexofenadine
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,N03AX11,Topiramate
COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1,C05CA03,Diosmin
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,A06AD18,Sorbitol
C[C@@H]1O[C@@H]1P(O)(O)=O,J01XX01,Fosfomycin
CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,G04CA02,Tamsulosin
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C09DX06,Hydrochlorothiazide
CN1C2=C(N=CN2)C(=O)N(C)C1=O,R03DA74,Theophylline
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,G03FA09,Norethynodrel
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,G03CA04,Estriol
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,C02LA51,Reserpine
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C03AX01,Hydrochlorothiazide
NC1=CC=C(C=C1)C(O)=O,D02BA01,Aminobenzoic acid
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,S01AA17,Erythromycin
OCC1=CN=CC=C1,C10AD05,Nicotinyl alcohol
CCCCCNC(=N)NN=CC1=CNC2=C1C=C(OC)C=C2,A06AX06,Tegaserod
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,S02AA08,Tetracycline
COC1=C(OC)C(OC)=C2C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,M04AC01,Colchicine
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O,M05BB07,Risedronic acid
COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AJ19,Oxycodone
CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O,M01AE14,Dexibuprofen
NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,J05AR02,Lamivudine
CC[C@H]1\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(CC)C(Cl)=C(O)C(Cl)=C3O)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(/C)\C=C(C)\[C@@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]1O)[C@@H](C)O,A07AA12,Fidaxomicin
CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,S01AE01,Ofloxacin
COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,L01DB02,Daunorubicin
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,A10BD17,Acarbose
CC1=NC=C(N1CCO)[N+]([O-])=O,A01AB17,Metronidazole
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB02,Estradiol
COC1=CC=C2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AA58,Dihydrocodeine
C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,D09AA02,Fusidic acid
OC(=O)CC(O)(CC(O)=O)C(O)=O,A09AB04,Citric acid
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,C02AA02,Reserpine
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,S01FA01,Atropine
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O,D06AA02,Chlortetracycline
CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1,R02AA02,Dequalinium
COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,C08CA04,Nicardipine
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,D10AF52,Erythromycin
NNC(=O)C1=CC=NC=C1,J04AC01,Isoniazid
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA04,Estradiol
CC1=NC=C(N1CCO)[N+]([O-])=O,J01RA03,Metronidazole
CN1C=NC2=C1C(=O)NC(=O)N2C,R03DA07,Theobromine
CNC[C@H](O)C1=CC(O)=CC=C1,S01FB51,Phenylephrine
CC1=C(OCC(O)CO)C=CC=C1,M03BX06,Mephenesin
COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,C01EB09,Ubidecarenone
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,G03BA02,Methyltestosterone
NC1=CC(O)=C(C=C1)C(O)=O,J04AA03,Aminosalicylic acid
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,C01AA04,Digitoxin
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,G02AD02,Dinoprostone
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,A07AA06,Paromomycin
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,J01RA10,Ciprofloxacin
CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,L01CA01,Vinblastine
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,D07AB09,Triamcinolone
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,R07AA01,Colfosceril palmitate
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,N02AJ19,Ibuprofen
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,D11AX24,Deoxycholic acid
CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,D05BA01,Trioxsalen
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,P01BF06,Artesunate
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,G03CC06,Estriol
CC(C)(CO)[C@@H](O)C(=O)NCCCO,S01XA12,Dexpanthenol
CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,A11CC01,Ergocalciferol
OC1=NC=NC2=C1C=NN2,M04AA51,Allopurinol
NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,V04CX02,Folic acid
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,D05AX03,Calcitriol
COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,N06AX16,Venlafaxine
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,A01AB13,Tetracycline
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,J01RA06,Amikacin
C(C1=NCCN1)C1=CC=CC=C1,M02AX02,Tolazoline
CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,C07AB11,Esatenolol
COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,M02AB01,Capsaicin
NC1=CC(O)=C(C=C1)C(O)=O,J04AA02,Aminosalicylic acid
C\C=C(\C(=C\C)\C1=CC=C(O)C=C1)/C1=CC=C(O)C=C1,G03CC02,Dienestrol
S=C1N=CNC2=C1NC=N2,R03DA20,Mercaptopurine
CN1CCC[C@H]1C1=CC=CN=C1,N07BA01,Nicotine
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,C09BX03,Hydrochlorothiazide
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,V08DA02,Galactose
CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,C07AA05,Propranolol
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2,A11HA04,Riboflavin
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FA01,Estradiol
NCCCCCC(O)=O,B02AA01,Aminocaproic acid
NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,J05AR07,Lamivudine
[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O,C01DA58,Isosorbide dinitrate
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,J01MA02,Ciprofloxacin
ClC1=CC2=C(OC(=O)N2)C=C1,M03BB73,Chlorzoxazone
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,R03DA20,Caffeine
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,C10AA01,Simvastatin
CN(C)C(=N)NC(N)=N,A10BD03,Metformin
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,A14AB01,Nandrolone
O[C@H]1C=C[C@H]2[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5,V03AB02,Nalorphine
COC1=CC=C2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AJ01,Dihydrocodeine
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O,A01AB04,Amphotericin B
CNC[C@H](O)C1=CC(O)=CC=C1,R01BA53,Phenylephrine
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O,J01AA06,Oxytetracycline
NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,J05AR24,Lamivudine
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,L01XX33,Celecoxib
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,G02AC01,Oxytocin
CCOC(=O)N1CCC(CC1)=C1C2=CC=C(Cl)C=C2CCC2=C1N=CC=C2,R06AX13,Loratadine
NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,J05AR27,Lamivudine
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,A03BA01,Atropine
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,J05AH02,Oseltamivir
CNC(=O)OC1=CC=C2N(C)[C@H]3N(C)CC[C@@]3(C)C2=C1,S01EB05,Physostigmine
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,S01FB02,Ephedrine
NCCC[C@H](N)C(O)=O,A05BA06,Ornithine
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,J01AA07,Tetracycline
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,S03AA04,Chlorhexidine
NCC(O)C1=CC=C(O)C=C1,C01CA18,Octopamine
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03AA17,Estradiol
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,A06AG07,Sorbitol
[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+]([O-])=O,C01DA08,Isosorbide dinitrate
C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O,D11AH04,Alitretinoin
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C10BX11,Atorvastatin
C[C@H](N)[C@@H](O)C1=CC=CC=C1,A08AA07,Cathine
CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C(O)=O)=C1I,V08AA02,Metrizoic acid
NNC(=O)C1=CC=NC=C1,J04AM07,Isoniazid
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB07,Estradiol
OC(=O)C1=CC=CC=C1O,N02BA12,Salicylic acid
CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,N06AB10,Escitalopram
CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,G01AE10,Tamsulosin
CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,R06AB01,Brompheniramine
NNC(=O)C1=CC=NC=C1,J04AM01,Isoniazid
NC1=CC(O)=C(C=C1)C(O)=O,J04AA01,Aminosalicylic acid
CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,A07DA53,Loperamide
CSCC[C@H](N)C(O)=O,V03AB26,Methionine
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,R03CA02,Ephedrine
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,G03CC04,Estrone
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,D07CB01,Triamcinolone
C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,J01MA12,Levofloxacin
NNC(=O)C1=CC=NC=C1,J04AM08,Isoniazid
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,D10AD01,Tretinoin
NNC(=O)C1=CC=NC=C1,J04AM06,Isoniazid
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,A02BD08,Tetracycline
NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,A02BA53,Famotidine
CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,N02CA02,Ergotamine
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,D07AA01,Methylprednisolone
COC(=O)[C@@H](N)CC1=CC(O)=C(O)C=C1,N04BA05,Melevodopa
CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)[C@H]1O,C01AX02,Peruvoside
C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO,N07AX02,Choline alfoscerate
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,G03FA04,Progesterone
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,C08CA51,Celecoxib
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,J01CA01,Ampicillin
CC1=C(O)C(CO)=C(CO)C=N1,A11HA02,Pyridoxine
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,S01AA01,Chloramphenicol
NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1,L01BB04,Cladribine
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,G03FB04,Estradiol
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,H02AB08,Triamcinolone
CN(C)C(=N)NC(N)=N,A10BD02,Metformin
CC1=NC=C(N1CCO)[N+]([O-])=O,J01RA10,Metronidazole
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,M01AE01,Ibuprofen
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,N02AJ06,Codeine
CN(C)C(=N)NC(N)=N,A10BD07,Metformin
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C10BX08,Atorvastatin
OC1=CC(O)=CC(O)=C1,A03AX12,Phloroglucinol
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,S01AA12,Tobramycin
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,C10BA05,Atorvastatin
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,N05CH01,Melatonin
OC1=CC=CC=C1,D08AE03,Phenol
COC1=CC=C2N=CC=C([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,C01BA51,Quinidine
COC1=CC=C2C[C@H]3N(C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,N02AA56,Oxycodone
NC(=O)OCCCC1=CC=CC=C1,M03BA51,Phenprobamate
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C3N=C4C(OC3=C(C)C=C2)=C(C)C(=O)C(N)=C4C(=O)N[C@H]2[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]3CCCN3C(=O)[C@H](NC2=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,L01DA01,Dactinomycin
COC1=CC(CNC(=O)CCCC\C=C/C(C)C)=CC=C1O,M02AB02,Zucapsaicin
N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,N04BA02,Levodopa
CC(O)=O,S02AA10,Acetic acid
OC(=O)C1=CC=CC=C1O,S01BC08,Salicylic acid
COC(=O)C1=C(C)NC(C)=C(C1C1=C(C=CC=C1)[N+]([O-])=O)C(=O)OC,C07FB03,Nifedipine
CC(O)C(O)=O,G01AD01,Lactic acid
CN(C)C(=N)NC(N)=N,A10BD17,Metformin
C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O,C02AB01,Methyldopa
COC1=C2OC=CC2=CC2=C1OC(=O)C=C2,D05BA02,Methoxsalen
